Lineage	Frequency
auto.L.2.1.1	0.4381712978727818
auto.L.2.1	0.276686698271386
auto.L.2.2	0.02453592942938413
L.1.1XL.2.2_high_1	0.11152635253219637
L	0.14907972189425178
