Lineage	Frequency
auto.L.1.1	0.4737921789758165
auto.L.1.3	0.17221331242842927
L.1.1XL.1.2_high_1	0.15247914713560326
auto.L.1.2	0.1559475590082658
L.1.3XL.2.1_high_1	0.04556780245188498
