Lineage	Frequency
L.1XL.2.1_high_1	0.29865068060370076
auto.L.1.2	0.11723862668042638
L	0.2598810685804187
auto.L.2.1	0.12423865907174036
auto.L.1.1.1	0.19999096506371375
