Lineage	Frequency
L.1.1XL.1.2.2_low_1	0.271828373958037
auto.L.1.2	0.5662079810822037
L	0.08828690257983117
auto.L.1.2.2	0.054798526695318456
auto.L.1.3	0.01887821568460969
