Lineage	Frequency
L.1.3XL.2_low_1	0.38388248628915406
L.1.2XL.2.1_high_1	0.38421807988031265
auto.L.3	0.097165470880147
auto.L.1.1.1	0.023763417317161355
L.1XL.2_high_1	0.11097054563322506
