Lineage	Frequency
auto.L.1.1.2	0.08707697831575055
L.1XL.1.1.2.1_low_1	0.32669318938372854
auto.L.1.1.2.2	0.3518765737935679
L.1.1.1.1XL.1.1.2.1_high_1	0.050791985134124355
auto.L.1.1	0.18356127337282838
