Lineage	Frequency
L.1.1.1.1XL.1.1.2.1_high_1	0.6741685300680067
auto.L.1.1.2.3	0.15512572536888805
auto.L.1.1.2.1	0.05697121806943019
auto.L.1	0.11373452649367508
