Lineage	Frequency
L.1XL.1.1_high_1	0.32493824325469295
L.1.2.2XL.1.3_high_1	0.16907865321626991
auto.L.1	0.28279946868202566
L	0.06680930380995255
auto.L.1.4	0.15637433103705894
