Lineage	Frequency
auto.L.2.1	0.2837049334373231
auto.L.3	0.4005888455064726
auto.L.1	0.11784434129712472
auto.L.2	0.040923403001324354
L.2.1.1XL.2.2.1_high_1	0.15693847675775516
