Lineage	Frequency
auto.L.2.1.1	0.2573937105378696
auto.L.2	0.18510391783044797
L.2XL.2.1_high_1	0.1205047789377948
auto.L.2.2	0.006519536473258804
auto.L.2.2.1	0.43047805622062885
