Lineage	Frequency
L.1.1.1XL.1.3_low_1	0.22917678954923093
auto.L.1.2.1	0.30607512375251794
auto.L.1.3	0.29529053955716483
L	0.1446679363549706
auto.L.1.1	0.024789610786115846
