Lineage	Frequency
L.1.1XL.1.4_high_1	0.380751858632988
auto.L.1	0.1791095213183537
L	0.259430712558496
auto.L.1.2	0.062145930309836096
L.1.1XL.1.2_high_1	0.11856197718032635
