Lineage	Frequency
auto.L.1.2	0.43571655146978344
auto.L.1.1	0.060481777044344966
L.1.1XL.1.1.4_high_1	0.17183278042362332
auto.L.1.1.2.1	0.29044603829340526
L.1.1.1.1XL.1.1.2.1_high_1	0.041522852768843155
