Lineage	Frequency
auto.L.1.4	0.5555906173326843
L.1XL.1.1_high_1	0.16045196237017842
auto.L.1.1.1	0.21457106136484078
L.1XL.1.2.1_low_1	0.03734103645830088
auto.L.1.1	0.032045322473995684
