Lineage	Frequency
auto.L.2.2.1	0.04657793950034848
auto.L.2.1	0.3998319807092305
L	0.28208955842264855
auto.L.1	0.20478636481336276
L.2.1XL.2.1.1_high_1	0.06671415655440965
