Lineage	Frequency
L.1.2XL.2_high_1	0.24248953988218008
auto.L.1.2	0.09083994169391706
auto.L.2.1	0.34081415331058507
auto.L.2	0.24304333717258733
auto.L.1.1	0.08281302794073063
