Lineage	Frequency
L.1.2XL.1.2.2_high_1	0.35208998926542995
auto.L.1	0.26809326885578005
auto.L.1.2.2	0.29877787243327153
L	0.07224253529345938
L.1.1XL.1.2.2_low_1	0.008796334152059028
