Lineage	Frequency
L	0.36578889217649413
auto.L.2.1	0.27843745504824263
auto.L.1.1	0.22132931689897817
auto.L.2.1.1	0.1115582786402176
L.2.1XL.2.2_low_1	0.022886057236067407
